id_venta,id_pedido,id_producto,cantidad,precio_unitario,total_venta
1864,802,356,2,266493,532986
1865,822,66,1,327493,327493
1866,309,227,1,240196,240196
1867,68,313,7,436666,3056662
1868,573,53,1,150371,150371
1869,871,27,5,344556,1722780
1870,99,196,7,318129,2226903
1871,239,317,7,407538,2852766
1872,807,443,10,148045,1480450
1873,11,338,10,160941,1609410
1874,476,233,7,30034,210238
1875,636,408,7,171220,1198540
1876,348,318,2,268645,537290
1877,465,334,1,329066,329066
1878,602,265,6,234088,1404528
1879,106,99,2,448104,896208
1880,731,7,10,22492,224920
1881,809,35,10,312935,3129350
1882,587,431,4,346992,1387968
1883,263,65,9,241981,2177829
1884,493,182,7,348961,2442727
1885,456,372,10,72456,724560
1886,141,96,4,188560,754240
1887,62,409,1,298856,298856
1888,599,66,5,327493,1637465
1889,668,224,9,25081,225729
1890,319,387,6,422728,2536368
1891,795,299,9,95521,859689
1892,481,75,3,242877,728631
1893,352,159,10,189519,1895190
1894,9,150,6,139201,835206
1895,674,266,10,474047,4740470
1896,59,348,3,69236,207708
1897,839,122,9,28811,259299
1898,880,428,9,401315,3611835
1899,353,28,7,481781,3372467
1900,656,101,4,20179,80716
1901,805,466,4,402069,1608276
1902,194,36,6,469211,2815266
1903,712,342,8,323064,2584512
1904,615,355,8,266234,2129872
1905,873,355,6,266234,1597404
1906,344,297,10,109951,1099510
1907,429,316,5,72284,361420
1908,108,169,3,241203,723609
1909,508,233,1,30034,30034
1910,655,113,1,87528,87528
1911,478,115,4,237318,949272
1912,245,320,4,164448,657792
1913,827,247,6,192220,1153320
1914,211,379,7,83087,581609
1915,846,205,3,197854,593562
1916,11,4,6,330525,1983150
1917,31,38,6,497334,2984004
1918,146,285,2,194871,389742
1919,200,149,8,128872,1030976
1920,784,324,10,107918,1079180
1921,31,185,1,342375,342375
1922,291,102,4,373416,1493664
1923,269,90,4,190387,761548
1924,348,369,3,43551,130653
1925,252,434,9,467550,4207950
1926,23,92,4,155800,623200
1927,104,91,5,460130,2300650
1928,389,11,3,110274,330822
1929,347,336,2,341544,683088
1930,313,480,4,384207,1536828
1931,379,234,4,339994,1359976
1932,677,415,6,489447,2936682
1933,819,88,9,312476,2812284
1934,900,320,7,164448,1151136
1935,122,365,2,405480,810960
1936,814,74,3,204703,614109
1937,546,98,4,305993,1223972
1938,326,194,6,271175,1627050
1939,652,307,7,129117,903819
1940,782,126,1,156753,156753
1941,194,316,10,72284,722840
1942,302,438,9,464665,4181985
1943,336,405,3,134247,402741
1944,645,127,1,9052,9052
1945,894,408,5,171220,856100
1946,599,65,9,241981,2177829
1947,215,454,8,239218,1913744
1948,804,373,2,200663,401326
1949,67,241,10,103206,1032060
1950,398,86,9,395379,3558411
1951,384,385,9,198125,1783125
1952,476,256,9,24390,219510
1953,730,92,6,155800,934800
1954,712,192,9,86235,776115
1955,486,248,8,185775,1486200
1956,411,138,10,425123,4251230
1957,666,327,10,268493,2684930
1958,225,19,4,448413,1793652
1959,463,459,4,165854,663416
1960,406,442,4,471228,1884912
1961,436,112,5,468125,2340625
1962,586,456,7,142129,994903
1963,261,81,6,168865,1013190
1964,138,282,2,21326,42652
1965,303,385,2,198125,396250
1966,361,228,9,479930,4319370
1967,43,118,10,400807,4008070
1968,637,239,9,230044,2070396
1969,462,173,7,195787,1370509
1970,419,240,7,131124,917868
1971,325,189,8,195105,1560840
1972,26,140,7,51205,358435
1973,240,92,8,155800,1246400
1974,368,136,2,156789,313578
1975,302,462,2,197698,395396
1976,526,432,9,285573,2570157
1977,805,280,2,44343,88686
1978,101,142,4,279707,1118828
1979,369,61,2,71457,142914
1980,206,20,9,52344,471096
1981,692,171,4,25521,102084
1982,310,169,5,241203,1206015
1983,196,382,5,316282,1581410
1984,142,362,10,154814,1548140
1985,268,438,9,464665,4181985
1986,289,5,5,334382,1671910
1987,802,422,6,57532,345192
1988,842,207,7,412961,2890727
1989,484,297,1,109951,109951
1990,780,335,9,266115,2395035
1991,887,488,3,406514,1219542
1992,233,204,4,478942,1915768
1993,486,371,4,437700,1750800
1994,602,120,9,153502,1381518
1995,776,403,9,291404,2622636
1996,349,240,8,131124,1048992
1997,321,406,2,122895,245790
1998,440,434,4,467550,1870200
1999,215,395,7,169465,1186255
2000,874,225,8,369942,2959536
2001,384,286,1,322243,322243
2002,895,72,10,323923,3239230
2003,756,66,5,327493,1637465
2004,830,5,8,334382,2675056
2005,348,338,6,160941,965646
2006,436,116,7,259626,1817382
2007,782,352,7,135165,946155
2008,307,399,9,375029,3375261
2009,24,167,10,173572,1735720
2010,143,291,1,135868,135868
2011,582,79,6,221957,1331742
2012,623,323,10,448512,4485120
2013,391,294,7,142246,995722
2014,66,105,7,301915,2113405
2015,193,274,7,238788,1671516
2016,337,244,2,209710,419420
2017,655,292,8,390705,3125640
2018,96,459,5,165854,829270
2019,692,88,2,312476,624952
2020,33,284,3,128729,386187
2021,501,424,10,362140,3621400
2022,204,14,3,484224,1452672
2023,291,36,7,469211,3284477
2024,299,106,4,41482,165928
2025,72,338,9,160941,1448469
2026,378,233,1,30034,30034
2027,176,266,1,474047,474047
2028,401,168,7,267860,1875020
2029,133,81,2,168865,337730
2030,490,275,7,92369,646583
2031,399,381,2,90197,180394
2032,134,490,4,460931,1843724
2033,318,446,4,12384,49536
2034,163,222,8,493020,3944160
2035,318,310,10,325837,3258370
2036,515,301,4,355140,1420560
2037,283,367,8,303991,2431928
2038,147,104,1,8201,8201
2039,845,229,2,139177,278354
2040,827,205,10,197854,1978540
2041,337,127,9,9052,81468
2042,503,467,10,404433,4044330
2043,590,236,8,317863,2542904
2044,295,21,2,12297,24594
2045,356,331,8,437661,3501288
2046,401,359,5,131211,656055
2047,426,314,3,70707,212121
2048,633,128,3,97114,291342
2049,469,376,7,267184,1870288
2050,716,197,3,90064,270192
2051,403,292,2,390705,781410
2052,246,358,1,211172,211172
2053,281,454,3,239218,717654
2054,299,452,9,174660,1571940
2055,715,342,2,323064,646128
2056,506,372,4,72456,289824
2057,125,211,9,341162,3070458
2058,774,189,2,195105,390210
2059,785,54,9,73153,658377
2060,420,400,6,299066,1794396
2061,259,231,3,63293,189879
2062,46,107,9,53107,477963
2063,75,237,1,336326,336326
2064,391,328,8,315278,2522224
2065,877,176,7,418782,2931474
2066,39,100,7,324288,2270016
2067,118,6,5,166969,834845
2068,335,364,3,75220,225660
2069,497,344,8,389932,3119456
2070,85,237,2,336326,672652
2071,731,281,4,195479,781916
2072,144,487,8,99362,794896
2073,862,242,5,279456,1397280
2074,859,83,3,85026,255078
2075,103,10,10,396895,3968950
2076,128,91,5,460130,2300650
2077,173,274,7,238788,1671516
2078,694,40,1,237460,237460
2079,452,140,3,51205,153615
2080,222,184,3,167310,501930
2081,692,366,1,28720,28720
2082,453,273,4,351512,1406048
2083,857,357,1,265765,265765
2084,657,326,9,327137,2944233
2085,400,340,2,235479,470958
2086,455,354,5,104527,522635
2087,5,27,10,344556,3445560
2088,786,25,7,252189,1765323
2089,384,104,4,8201,32804
2090,205,466,4,402069,1608276
2091,432,47,1,31517,31517
2092,346,15,1,427832,427832
2093,697,421,4,339466,1357864
2094,226,343,2,456666,913332
2095,817,491,2,47074,94148
2096,742,428,3,401315,1203945
2097,426,86,1,395379,395379
2098,836,263,2,458927,917854
2099,576,168,6,267860,1607160
2100,640,321,4,174167,696668
2101,405,107,9,53107,477963
2102,124,481,7,138408,968856
2103,109,119,4,185969,743876
2104,178,183,6,72607,435642
2105,670,8,7,388967,2722769
2106,399,162,1,441048,441048
2107,226,109,8,183727,1469816
2108,666,34,5,356527,1782635
2109,45,320,6,164448,986688
2110,421,35,4,312935,1251740
2111,512,155,10,458114,4581140
2112,811,53,9,150371,1353339
2113,176,473,10,65943,659430
2114,615,129,2,284226,568452
2115,695,167,7,173572,1215004
2116,341,474,3,380871,1142613
2117,872,90,6,190387,1142322
2118,70,342,8,323064,2584512
2119,624,172,1,235383,235383
2120,460,467,10,404433,4044330
2121,656,196,9,318129,2863161
2122,516,380,4,176948,707792
2123,239,301,1,355140,355140
2124,778,11,10,110274,1102740
2125,317,460,2,364700,729400
2126,776,122,7,28811,201677
2127,82,125,10,407312,4073120
2128,384,31,3,164574,493722
2129,207,256,5,24390,121950
2130,210,78,7,230480,1613360
2131,244,329,1,94758,94758
2132,455,473,10,65943,659430
2133,138,379,6,83087,498522
2134,660,143,6,461405,2768430
2135,534,403,1,291404,291404
2136,664,406,7,122895,860265
2137,769,417,5,110941,554705
2138,868,13,4,440406,1761624
2139,351,376,6,267184,1603104
2140,553,125,4,407312,1629248
2141,821,28,4,481781,1927124
2142,623,352,4,135165,540660
2143,534,447,7,419589,2937123
2144,453,165,3,247594,742782
2145,67,323,1,448512,448512
2146,72,446,8,12384,99072
2147,54,489,4,201325,805300
2148,210,325,3,70625,211875
2149,178,65,2,241981,483962
2150,852,304,9,378192,3403728
2151,242,408,4,171220,684880
2152,437,260,2,432507,865014
2153,319,372,8,72456,579648
2154,251,85,4,53879,215516
2155,621,218,3,222525,667575
2156,293,128,5,97114,485570
2157,651,296,8,325799,2606392
2158,884,104,5,8201,41005
2159,82,401,8,280501,2244008
2160,408,487,6,99362,596172
2161,483,194,3,271175,813525
2162,518,226,7,402851,2819957
2163,779,313,7,436666,3056662
2164,21,80,8,214049,1712392
2165,438,391,7,94397,660779
2166,778,438,2,464665,929330
2167,610,465,5,223022,1115110
2168,567,276,3,189311,567933
2169,264,373,3,200663,601989
2170,314,195,8,352041,2816328
2171,385,233,5,30034,150170
2172,493,288,10,405076,4050760
2173,140,37,6,442095,2652570
2174,201,367,8,303991,2431928
2175,5,80,4,214049,856196
2176,748,7,9,22492,202428
2177,504,372,6,72456,434736
2178,405,208,7,89965,629755
2179,394,497,6,283886,1703316
2180,657,251,5,291268,1456340
2181,419,302,2,293356,586712
2182,128,454,1,239218,239218
2183,167,198,10,383107,3831070
2184,262,100,7,324288,2270016
2185,522,395,6,169465,1016790
2186,651,364,8,75220,601760
2187,714,353,6,431496,2588976
2188,435,30,7,78283,547981
2189,249,377,4,25402,101608
2190,833,245,1,27824,27824
2191,715,186,1,431343,431343
2192,268,341,3,248501,745503
2193,698,310,8,325837,2606696
2194,254,76,5,56998,284990
2195,679,309,10,250055,2500550
2196,13,431,3,346992,1040976
2197,660,60,2,96355,192710
2198,408,365,7,405480,2838360
2199,83,362,10,154814,1548140
2200,898,266,4,474047,1896188
2201,850,217,3,468800,1406400
2202,709,219,5,268196,1340980
2203,546,155,9,458114,4123026
2204,601,338,7,160941,1126587
2205,771,158,7,422506,2957542
2206,112,449,2,438580,877160
2207,796,326,10,327137,3271370
2208,834,409,6,298856,1793136
2209,767,74,5,204703,1023515
2210,716,108,7,202234,1415638
2211,173,158,1,422506,422506
2212,2,418,8,494173,3953384
2213,793,50,2,312433,624866
2214,538,357,7,265765,1860355
2215,751,214,5,148021,740105
2216,181,221,3,122722,368166
2217,721,192,3,86235,258705
2218,499,69,4,228490,913960
2219,113,94,9,86123,775107
2220,834,231,10,63293,632930
2221,206,109,3,183727,551181
2222,829,31,3,164574,493722
2223,266,389,4,348718,1394872
2224,452,462,7,197698,1383886
2225,112,321,10,174167,1741670
2226,82,445,3,344888,1034664
2227,387,151,2,320830,641660
2228,66,64,5,274084,1370420
2229,600,176,1,418782,418782
2230,497,121,8,281265,2250120
2231,10,345,2,214042,428084
2232,770,32,5,55956,279780
2233,682,490,1,460931,460931
2234,100,299,1,95521,95521
2235,811,109,9,183727,1653543
2236,618,4,7,330525,2313675
2237,498,267,5,102946,514730
2238,619,243,6,280806,1684836
2239,380,220,6,207462,1244772
2240,323,350,6,31531,189186
2241,370,419,4,76970,307880
2242,388,341,7,248501,1739507
2243,365,313,1,436666,436666
2244,826,448,6,97009,582054
2245,468,52,1,418476,418476
2246,743,446,7,12384,86688
2247,27,428,3,401315,1203945
2248,890,309,2,250055,500110
2249,717,272,5,58790,293950
2250,378,385,4,198125,792500
2251,703,232,10,129591,1295910
2252,528,338,8,160941,1287528
2253,4,212,4,295739,1182956
2254,18,327,6,268493,1610958
2255,895,325,6,70625,423750
2256,695,24,6,61804,370824
2257,622,228,4,479930,1919720
2258,757,249,7,409488,2866416
2259,357,314,2,70707,141414
2260,675,220,8,207462,1659696
2261,752,439,2,161443,322886
2262,622,198,5,383107,1915535
2263,891,100,3,324288,972864
2264,804,267,10,102946,1029460
2265,33,439,9,161443,1452987
2266,816,66,8,327493,2619944
2267,853,45,5,53063,265315
2268,896,345,9,214042,1926378
2269,457,240,3,131124,393372
2270,494,489,2,201325,402650
2271,247,340,9,235479,2119311
2272,175,125,4,407312,1629248
2273,109,386,2,223387,446774
2274,165,223,1,419911,419911
2275,393,476,6,428987,2573922
2276,226,393,5,21552,107760
2277,682,369,5,43551,217755
2278,682,244,2,209710,419420
2279,649,70,9,262042,2358378
2280,93,372,8,72456,579648
2281,893,408,6,171220,1027320
2282,785,115,10,237318,2373180
2283,67,474,10,380871,3808710
2284,387,330,6,446728,2680368
2285,670,467,7,404433,2831031
2286,877,329,9,94758,852822
2287,229,224,4,25081,100324
2288,298,133,2,487954,975908
2289,92,45,2,53063,106126
2290,193,175,10,360937,3609370
2291,587,382,2,316282,632564
2292,874,189,3,195105,585315
2293,591,161,7,24717,173019
2294,319,378,1,426509,426509
2295,549,32,10,55956,559560
2296,434,98,7,305993,2141951
2297,817,164,6,327441,1964646
2298,533,348,3,69236,207708
2299,605,340,10,235479,2354790
2300,405,114,2,358353,716706
2301,873,5,9,334382,3009438
2302,149,236,6,317863,1907178
2303,858,418,5,494173,2470865
2304,697,113,8,87528,700224
2305,616,234,3,339994,1019982
2306,765,146,3,283189,849567
2307,614,341,1,248501,248501
2308,515,164,5,327441,1637205
2309,281,353,2,431496,862992
2310,490,435,10,494644,4946440
2311,507,324,4,107918,431672
2312,61,150,7,139201,974407
2313,157,415,6,489447,2936682
2314,869,424,4,362140,1448560
2315,718,376,4,267184,1068736
2316,887,377,1,25402,25402
2317,878,398,3,462607,1387821
2318,307,250,7,74945,524615
2319,23,418,3,494173,1482519
2320,346,281,7,195479,1368353
2321,357,217,8,468800,3750400
2322,401,388,7,317952,2225664
2323,745,37,9,442095,3978855
2324,714,145,5,45044,225220
2325,718,473,4,65943,263772
2326,404,439,9,161443,1452987
2327,332,50,3,312433,937299
2328,887,386,10,223387,2233870
2329,871,413,1,157280,157280
2330,469,479,5,297970,1489850
2331,592,336,3,341544,1024632
2332,713,71,8,43530,348240
2333,149,248,5,185775,928875
2334,824,108,4,202234,808936
2335,753,384,4,253980,1015920
2336,371,334,1,329066,329066
2337,105,372,10,72456,724560
2338,386,348,3,69236,207708
2339,696,487,7,99362,695534
2340,58,431,3,346992,1040976
2341,486,50,6,312433,1874598
2342,121,92,1,155800,155800
2343,608,264,6,148244,889464
2344,643,223,3,419911,1259733
2345,251,370,7,405767,2840369
2346,247,18,2,455961,911922
2347,310,204,8,478942,3831536
2348,177,353,10,431496,4314960
2349,795,335,7,266115,1862805
2350,797,355,2,266234,532468
2351,282,238,7,381724,2672068
2352,377,324,8,107918,863344
2353,120,6,2,166969,333938
2354,501,43,2,36745,73490
2355,231,329,9,94758,852822
2356,587,12,10,283319,2833190
2357,281,294,8,142246,1137968
2358,814,356,2,266493,532986
2359,394,304,3,378192,1134576
2360,306,248,7,185775,1300425
2361,102,293,3,276447,829341
2362,731,167,2,173572,347144
2363,190,466,9,402069,3618621
2364,404,208,1,89965,89965
2365,803,285,9,194871,1753839
2366,501,416,9,396820,3571380
2367,858,33,9,208762,1878858
2368,731,300,9,51027,459243
2369,772,420,2,132117,264234
2370,675,386,4,223387,893548
2371,186,460,2,364700,729400
2372,712,442,10,471228,4712280
2373,569,93,1,189363,189363
2374,126,229,6,139177,835062
2375,589,21,3,12297,36891
2376,90,106,3,41482,124446
2377,872,288,5,405076,2025380
2378,87,386,1,223387,223387
2379,306,64,9,274084,2466756
2380,176,187,9,343703,3093327
2381,255,217,1,468800,468800
2382,532,154,1,362110,362110
2383,675,464,5,85313,426565
2384,144,274,8,238788,1910304
2385,712,296,8,325799,2606392
2386,361,161,9,24717,222453
2387,523,311,9,167157,1504413
2388,679,108,2,202234,404468
2389,243,420,1,132117,132117
2390,146,19,4,448413,1793652
2391,138,154,4,362110,1448440
2392,222,309,9,250055,2250495
2393,285,303,6,472314,2833884
2394,433,66,10,327493,3274930
2395,262,39,9,366905,3302145
2396,666,134,7,306863,2148041
2397,410,463,3,119886,359658
2398,261,234,2,339994,679988
2399,712,347,7,172308,1206156
2400,209,74,9,204703,1842327
2401,649,37,5,442095,2210475
2402,732,357,4,265765,1063060
2403,674,191,10,105666,1056660
2404,620,332,9,47584,428256
2405,842,84,7,40197,281379
2406,807,79,6,221957,1331742
2407,27,223,7,419911,2939377
2408,254,494,10,282265,2822650
2409,128,40,5,237460,1187300
2410,701,273,2,351512,703024
2411,68,281,7,195479,1368353
2412,372,169,2,241203,482406
2413,797,466,6,402069,2412414
2414,890,140,3,51205,153615
2415,281,409,4,298856,1195424
2416,387,6,2,166969,333938
2417,388,497,4,283886,1135544
2418,802,488,2,406514,813028
2419,180,474,2,380871,761742
2420,603,270,5,46380,231900
2421,98,421,8,339466,2715728
2422,718,271,6,290985,1745910
2423,565,293,5,276447,1382235
2424,102,139,10,441221,4412210
2425,175,460,1,364700,364700
2426,186,163,7,342990,2400930
2427,565,177,9,39556,356004
2428,489,305,7,421125,2947875
2429,266,304,3,378192,1134576
2430,731,5,9,334382,3009438
2431,147,80,3,214049,642147
2432,754,194,10,271175,2711750
2433,743,137,1,15934,15934
2434,725,328,6,315278,1891668
2435,695,399,4,375029,1500116
2436,724,312,7,280615,1964305
2437,450,235,3,37929,113787
2438,515,182,8,348961,2791688
2439,439,147,5,479964,2399820
2440,313,267,4,102946,411784
2441,313,326,2,327137,654274
2442,866,209,6,425090,2550540
2443,79,47,2,31517,63034
2444,96,374,4,297464,1189856
2445,59,85,10,53879,538790
2446,568,44,5,104514,522570
2447,828,476,8,428987,3431896
2448,435,448,1,97009,97009
2449,749,347,9,172308,1550772
2450,510,70,8,262042,2096336
2451,715,264,9,148244,1334196
2452,15,64,7,274084,1918588
2453,852,316,4,72284,289136
2454,732,382,1,316282,316282
2455,768,218,9,222525,2002725
2456,757,177,4,39556,158224
2457,701,339,9,366031,3294279
2458,622,312,1,280615,280615
2459,691,230,3,292731,878193
2460,231,477,9,74176,667584
2461,376,90,2,190387,380774
2462,527,430,3,481020,1443060
2463,433,181,1,485639,485639
2464,175,254,7,430458,3013206
2465,347,192,2,86235,172470
2466,852,468,4,280516,1122064
2467,298,277,2,386060,772120
2468,301,154,8,362110,2896880
2469,3,136,4,156789,627156
2470,404,378,10,426509,4265090
2471,659,112,5,468125,2340625
2472,475,264,1,148244,148244
2473,869,457,10,368210,3682100
2474,365,250,1,74945,74945
2475,472,4,10,330525,3305250
2476,363,169,5,241203,1206015
2477,359,55,1,423651,423651
2478,412,456,3,142129,426387
2479,104,182,1,348961,348961
2480,203,221,8,122722,981776
2481,527,44,9,104514,940626
2482,421,461,3,366910,1100730
2483,8,64,8,274084,2192672
2484,232,80,5,214049,1070245
2485,384,241,7,103206,722442
2486,439,154,6,362110,2172660
2487,550,457,3,368210,1104630
2488,112,416,5,396820,1984100
2489,166,225,8,369942,2959536
2490,766,72,6,323923,1943538
2491,368,223,1,419911,419911
2492,114,453,4,141726,566904
2493,42,98,5,305993,1529965
2494,432,69,7,228490,1599430
2495,33,381,6,90197,541182
2496,491,83,4,85026,340104
2497,122,492,5,347640,1738200
2498,564,216,8,482366,3858928
2499,333,254,3,430458,1291374
2500,514,385,7,198125,1386875
2501,135,372,7,72456,507192
2502,812,57,2,74102,148204
2503,160,11,3,110274,330822
2504,14,177,9,39556,356004
2505,54,393,4,21552,86208
2506,440,348,6,69236,415416
2507,756,500,10,496473,4964730
2508,492,5,7,334382,2340674
2509,498,149,5,128872,644360
2510,254,43,7,36745,257215
2511,747,317,3,407538,1222614
2512,256,262,3,155004,465012
2513,885,144,2,121167,242334
2514,683,135,4,376981,1507924
2515,204,421,7,339466,2376262
2516,718,243,2,280806,561612
2517,626,374,9,297464,2677176
2518,876,93,4,189363,757452
2519,235,303,3,472314,1416942
2520,411,62,3,280820,842460
2521,197,20,5,52344,261720
2522,437,476,3,428987,1286961
2523,205,10,10,396895,3968950
2524,390,47,1,31517,31517
2525,314,209,9,425090,3825810
2526,228,359,4,131211,524844
2527,491,173,7,195787,1370509
2528,438,32,9,55956,503604
2529,312,330,1,446728,446728
2530,373,57,5,74102,370510
2531,729,144,6,121167,727002
2532,328,215,4,440707,1762828
2533,187,459,1,165854,165854
2534,54,21,1,12297,12297
2535,218,339,6,366031,2196186
2536,287,147,8,479964,3839712
2537,104,466,10,402069,4020690
2538,259,221,3,122722,368166
2539,373,486,8,21638,173104
2540,115,172,5,235383,1176915
2541,700,50,1,312433,312433
2542,340,283,3,23244,69732
2543,761,185,6,342375,2054250
2544,542,399,10,375029,3750290
2545,244,310,6,325837,1955022
2546,216,333,5,346379,1731895
2547,90,300,7,51027,357189
2548,134,455,2,177818,355636
2549,124,323,10,448512,4485120
2550,671,22,10,243438,2434380
2551,198,419,4,76970,307880
2552,102,361,8,264467,2115736
2553,634,39,9,366905,3302145
2554,743,176,5,418782,2093910
2555,547,243,4,280806,1123224
2556,45,370,3,405767,1217301
2557,429,66,4,327493,1309972
2558,899,282,5,21326,106630
2559,356,389,9,348718,3138462
2560,460,459,6,165854,995124
2561,447,323,2,448512,897024
2562,430,35,8,312935,2503480
2563,810,269,9,425032,3825288
2564,614,12,3,283319,849957
2565,297,141,3,132567,397701
2566,63,24,10,61804,618040
2567,759,407,4,374571,1498284
2568,507,418,7,494173,3459211
2569,892,351,9,458070,4122630
2570,170,263,2,458927,917854
2571,394,225,9,369942,3329478
2572,411,288,7,405076,2835532
2573,212,311,5,167157,835785
2574,164,95,1,122568,122568
2575,607,293,4,276447,1105788
2576,810,357,1,265765,265765
2577,516,263,8,458927,3671416
2578,266,363,9,449162,4042458
2579,304,156,4,84145,336580
2580,566,363,5,449162,2245810
2581,230,61,3,71457,214371
2582,244,24,9,61804,556236
2583,655,150,1,139201,139201
2584,137,76,5,56998,284990
2585,658,139,1,441221,441221
2586,548,128,4,97114,388456
2587,665,60,1,96355,96355
2588,378,178,10,297533,2975330
2589,723,167,2,173572,347144
2590,271,453,9,141726,1275534
2591,419,370,3,405767,1217301
2592,302,460,10,364700,3647000
2593,641,167,1,173572,173572
2594,844,418,1,494173,494173
2595,749,183,4,72607,290428
2596,181,495,5,442686,2213430
2597,551,132,1,233704,233704
2598,109,337,10,133386,1333860
2599,670,370,7,405767,2840369
2600,565,132,10,233704,2337040
2601,226,106,8,41482,331856
2602,209,167,5,173572,867860
2603,160,298,7,452126,3164882
2604,748,229,4,139177,556708
2605,378,372,7,72456,507192
2606,96,76,8,56998,455984
2607,471,254,3,430458,1291374
2608,194,95,3,122568,367704
2609,747,292,8,390705,3125640
2610,22,93,5,189363,946815
2611,182,159,3,189519,568557
2612,704,419,7,76970,538790
2613,72,312,4,280615,1122460
2614,437,74,2,204703,409406
2615,661,126,8,156753,1254024
2616,103,497,7,283886,1987202
2617,141,371,9,437700,3939300
2618,618,373,1,200663,200663
2619,394,52,7,418476,2929332
2620,847,11,2,110274,220548
2621,136,7,1,22492,22492
2622,275,128,2,97114,194228
2623,14,74,10,204703,2047030
2624,811,406,1,122895,122895
2625,754,55,9,423651,3812859
2626,874,419,6,76970,461820
2627,208,363,2,449162,898324
2628,778,72,8,323923,2591384
2629,836,289,8,282589,2260712
2630,340,84,5,40197,200985
2631,250,246,3,200717,602151
2632,709,29,9,345388,3108492
2633,127,137,9,15934,143406
2634,106,11,1,110274,110274
2635,106,279,5,340266,1701330
2636,146,262,7,155004,1085028
2637,25,1,4,441647,1766588
2638,395,117,7,222151,1555057
2639,672,76,6,56998,341988
2640,701,147,4,479964,1919856
2641,504,197,2,90064,180128
2642,230,87,2,430600,861200
2643,366,53,5,150371,751855
2644,342,40,10,237460,2374600
2645,87,61,6,71457,428742
2646,620,459,1,165854,165854
2647,439,78,3,230480,691440
2648,615,272,6,58790,352740
2649,154,93,7,189363,1325541
2650,640,458,5,355112,1775560
2651,357,419,5,76970,384850
2652,278,449,2,438580,877160
2653,678,470,8,37379,299032
2654,831,189,5,195105,975525
2655,808,465,2,223022,446044
2656,797,2,3,323276,969828
2657,328,336,3,341544,1024632
2658,458,76,7,56998,398986
2659,835,370,8,405767,3246136
2660,592,35,2,312935,625870
2661,149,219,5,268196,1340980
2662,131,47,6,31517,189102
2663,362,94,7,86123,602861
2664,435,164,8,327441,2619528
2665,617,247,7,192220,1345540
2666,142,407,6,374571,2247426
2667,393,411,4,474636,1898544
2668,510,215,9,440707,3966363
2669,505,276,9,189311,1703799
2670,842,273,9,351512,3163608
2671,86,118,7,400807,2805649
2672,540,298,7,452126,3164882
2673,720,296,4,325799,1303196
2674,371,45,4,53063,212252
2675,872,2,4,323276,1293104
2676,572,9,6,481906,2891436
2677,113,243,3,280806,842418
2678,370,31,6,164574,987444
2679,302,435,3,494644,1483932
2680,856,236,3,317863,953589
2681,432,437,9,496052,4464468
2682,848,125,4,407312,1629248
2683,765,115,1,237318,237318
2684,713,71,2,43530,87060
2685,387,361,3,264467,793401
2686,713,376,1,267184,267184
2687,381,495,7,442686,3098802
2688,679,28,2,481781,963562
2689,489,298,2,452126,904252
2690,892,429,10,154639,1546390
2691,151,81,1,168865,168865
2692,81,188,3,271594,814782
2693,13,126,2,156753,313506
2694,154,292,7,390705,2734935
2695,482,392,3,82477,247431
2696,767,381,3,90197,270591
2697,482,271,5,290985,1454925
2698,455,211,6,341162,2046972
2699,294,401,1,280501,280501
2700,62,57,3,74102,222306
2701,619,452,1,174660,174660
2702,516,385,3,198125,594375
2703,406,83,1,85026,85026
2704,697,427,7,255320,1787240
2705,568,486,8,21638,173104
2706,586,365,5,405480,2027400
2707,727,257,5,27967,139835
2708,161,117,7,222151,1555057
2709,535,140,2,51205,102410
2710,761,194,3,271175,813525
2711,634,109,7,183727,1286089
2712,402,29,4,345388,1381552
2713,620,95,9,122568,1103112
2714,837,431,2,346992,693984
2715,489,355,8,266234,2129872
2716,848,161,7,24717,173019
2717,56,195,3,352041,1056123
2718,663,412,6,410308,2461848
2719,277,218,4,222525,890100
2720,80,56,2,351584,703168
2721,798,186,10,431343,4313430
2722,29,434,6,467550,2805300
2723,167,123,5,319218,1596090
2724,67,278,2,327359,654718
2725,12,109,10,183727,1837270
2726,193,388,5,317952,1589760
2727,654,283,4,23244,92976
2728,247,476,1,428987,428987
2729,584,138,2,425123,850246
2730,578,290,1,169828,169828
2731,47,405,8,134247,1073976
2732,96,25,6,252189,1513134
2733,9,484,5,372203,1861015
2734,408,183,5,72607,363035
2735,323,257,4,27967,111868
2736,744,385,7,198125,1386875
2737,720,183,3,72607,217821
2738,340,346,2,274997,549994
2739,104,209,9,425090,3825810
2740,25,258,3,469409,1408227
2741,489,301,7,355140,2485980
2742,298,301,1,355140,355140
2743,699,83,3,85026,255078
2744,641,238,2,381724,763448
2745,221,48,4,132700,530800
2746,788,414,3,379415,1138245
2747,514,368,3,195066,585198
2748,668,265,10,234088,2340880
2749,459,268,6,197595,1185570
2750,348,403,3,291404,874212
2751,639,149,6,128872,773232
2752,41,439,7,161443,1130101
2753,245,457,7,368210,2577470
2754,622,107,10,53107,531070
2755,581,39,3,366905,1100715
2756,100,322,8,186415,1491320
2757,147,413,1,157280,157280
2758,561,393,5,21552,107760
2759,511,445,2,344888,689776
2760,322,49,8,40971,327768
2761,166,87,5,430600,2153000
2762,591,35,5,312935,1564675
2763,92,187,6,343703,2062218
2764,728,37,3,442095,1326285
