id_cliente,nombre_cliente,segmento,region,ciudad
1177,Cliente_1177,Retail,Centro,Valparaiso
1178,Cliente_1178,Retail,Sur,Concepcion
1179,Cliente_1179,Retail,Sur,Temuco
1180,Cliente_1180,Retail,Norte,Antofagasta
1181,Cliente_1181,Empresa,Norte,Antofagasta
1182,Cliente_1182,Empresa,Sur,PuertoMontt
1183,Cliente_1183,Retail,Centro,Santiago
1184,Cliente_1184,Empresa,Norte,Antofagasta
1185,Cliente_1185,Retail,Centro,Valparaiso
1186,Cliente_1186,Retail,Centro,Santiago
1187,Cliente_1187,Empresa,Sur,Concepcion
1188,Cliente_1188,Empresa,Norte,Antofagasta
1189,Cliente_1189,Retail,Norte,Antofagasta
1190,Cliente_1190,Retail,Norte,Iquique
1191,Cliente_1191,Empresa,Norte,Iquique
1192,Cliente_1192,Empresa,Centro,Valparaiso
1193,Cliente_1193,Retail,Centro,Valparaiso
1194,Cliente_1194,Retail,Sur,Concepcion
1195,Cliente_1195,Retail,Centro,Valparaiso
1196,Cliente_1196,Retail,Sur,Temuco
1197,Cliente_1197,Empresa,Sur,PuertoMontt
1198,Cliente_1198,Retail,Sur,PuertoMontt
1199,Cliente_1199,Empresa,Norte,Antofagasta
1200,Cliente_1200,Empresa,Sur,Concepcion
1201,Cliente_1201,Retail,Centro,Rancagua
1202,Cliente_1202,Retail,Sur,Temuco
1203,Cliente_1203,Retail,Centro,Valparaiso
1204,Cliente_1204,Retail,Centro,Valparaiso
1205,Cliente_1205,Retail,Norte,Arica
1206,Cliente_1206,Empresa,Norte,Arica
1207,Cliente_1207,Empresa,Sur,Concepcion
1208,Cliente_1208,Empresa,Sur,PuertoMontt
1209,Cliente_1209,Retail,Norte,Antofagasta
1210,Cliente_1210,Empresa,Norte,Antofagasta
1211,Cliente_1211,Empresa,Norte,Iquique
1212,Cliente_1212,Empresa,Sur,PuertoMontt
1213,Cliente_1213,Empresa,Norte,Antofagasta
1214,Cliente_1214,Retail,Norte,Antofagasta
1215,Cliente_1215,Empresa,Centro,Santiago
1216,Cliente_1216,Retail,Norte,Arica
1217,Cliente_1217,Empresa,Centro,Valparaiso
1218,Cliente_1218,Empresa,Sur,Temuco
1219,Cliente_1219,Empresa,Norte,Iquique
1220,Cliente_1220,Empresa,Sur,PuertoMontt
1221,Cliente_1221,Empresa,Sur,PuertoMontt
1222,Cliente_1222,Retail,Sur,PuertoMontt
1223,Cliente_1223,Empresa,Centro,Rancagua
1224,Cliente_1224,Retail,Sur,PuertoMontt
1225,Cliente_1225,Empresa,Centro,Rancagua
1226,Cliente_1226,Empresa,Norte,Antofagasta
1227,Cliente_1227,Retail,Centro,Santiago
1228,Cliente_1228,Empresa,Sur,Temuco
1229,Cliente_1229,Retail,Sur,PuertoMontt
1230,Cliente_1230,Retail,Sur,Temuco
1231,Cliente_1231,Retail,Norte,Arica
1232,Cliente_1232,Retail,Norte,Antofagasta
1233,Cliente_1233,Retail,Sur,PuertoMontt
1234,Cliente_1234,Empresa,Centro,Rancagua
1235,Cliente_1235,Retail,Centro,Rancagua
1236,Cliente_1236,Retail,Centro,Santiago
1237,Cliente_1237,Empresa,Sur,Temuco
1238,Cliente_1238,Empresa,Norte,Iquique
1239,Cliente_1239,Retail,Sur,Temuco
1240,Cliente_1240,Retail,Centro,Valparaiso
1241,Cliente_1241,Retail,Norte,Antofagasta
1242,Cliente_1242,Empresa,Sur,Temuco
1243,Cliente_1243,Retail,Sur,PuertoMontt
1244,Cliente_1244,Retail,Sur,PuertoMontt
1245,Cliente_1245,Empresa,Sur,PuertoMontt
1246,Cliente_1246,Empresa,Sur,PuertoMontt
1247,Cliente_1247,Empresa,Norte,Antofagasta
1248,Cliente_1248,Retail,Sur,PuertoMontt
1249,Cliente_1249,Retail,Centro,Santiago
1250,Cliente_1250,Empresa,Sur,Temuco
1251,Cliente_1251,Retail,Centro,Rancagua
1252,Cliente_1252,Retail,Sur,Concepcion
1253,Cliente_1253,Retail,Norte,Arica
1254,Cliente_1254,Empresa,Norte,Iquique
1255,Cliente_1255,Retail,Centro,Santiago
1256,Cliente_1256,Empresa,Sur,Concepcion
1257,Cliente_1257,Empresa,Sur,PuertoMontt
1258,Cliente_1258,Retail,Norte,Arica
1259,Cliente_1259,Retail,Norte,Iquique
1260,Cliente_1260,Retail,Norte,Antofagasta
1261,Cliente_1261,Empresa,Centro,Rancagua
1262,Cliente_1262,Retail,Norte,Arica
1263,Cliente_1263,Retail,Centro,Rancagua
1264,Cliente_1264,Empresa,Centro,Valparaiso
1265,Cliente_1265,Empresa,Norte,Iquique
1266,Cliente_1266,Empresa,Norte,Arica
1267,Cliente_1267,Retail,Centro,Santiago
1268,Cliente_1268,Empresa,Norte,Arica
1269,Cliente_1269,Empresa,Norte,Arica
1270,Cliente_1270,Retail,Centro,Valparaiso
1271,Cliente_1271,Retail,Centro,Santiago
1272,Cliente_1272,Empresa,Centro,Santiago
1273,Cliente_1273,Retail,Sur,PuertoMontt
1274,Cliente_1274,Empresa,Norte,Iquique
1275,Cliente_1275,Empresa,Centro,Valparaiso
1276,Cliente_1276,Retail,Sur,PuertoMontt
1277,Cliente_1277,Retail,Sur,Concepcion
1278,Cliente_1278,Empresa,Sur,Temuco
1279,Cliente_1279,Retail,Norte,Antofagasta
1280,Cliente_1280,Empresa,Centro,Santiago
1281,Cliente_1281,Retail,Norte,Arica
1282,Cliente_1282,Empresa,Norte,Iquique
1283,Cliente_1283,Retail,Centro,Rancagua
1284,Cliente_1284,Retail,Centro,Valparaiso
1285,Cliente_1285,Empresa,Centro,Valparaiso
1286,Cliente_1286,Empresa,Norte,Antofagasta
1287,Cliente_1287,Empresa,Centro,Rancagua
1288,Cliente_1288,Retail,Sur,Temuco
1289,Cliente_1289,Retail,Centro,Rancagua
1290,Cliente_1290,Empresa,Centro,Rancagua
1291,Cliente_1291,Empresa,Norte,Arica
1292,Cliente_1292,Empresa,Norte,Arica
1293,Cliente_1293,Empresa,Sur,Temuco
1294,Cliente_1294,Retail,Centro,Rancagua
1295,Cliente_1295,Empresa,Centro,Santiago
1296,Cliente_1296,Empresa,Norte,Iquique
1297,Cliente_1297,Empresa,Sur,Temuco
1298,Cliente_1298,Retail,Norte,Arica
1299,Cliente_1299,Retail,Sur,PuertoMontt
1300,Cliente_1300,Retail,Sur,Concepcion
1301,Cliente_1301,Retail,Centro,Santiago
1302,Cliente_1302,Empresa,Norte,Iquique
1303,Cliente_1303,Retail,Norte,Arica
1304,Cliente_1304,Empresa,Sur,Temuco
1305,Cliente_1305,Retail,Sur,PuertoMontt
1306,Cliente_1306,Retail,Sur,Concepcion
1307,Cliente_1307,Retail,Sur,Temuco
1308,Cliente_1308,Empresa,Centro,Rancagua
1309,Cliente_1309,Retail,Sur,Concepcion
1310,Cliente_1310,Retail,Centro,Valparaiso
1311,Cliente_1311,Empresa,Centro,Santiago
1312,Cliente_1312,Retail,Centro,Rancagua
1313,Cliente_1313,Empresa,Norte,Arica
1314,Cliente_1314,Retail,Norte,Iquique
1315,Cliente_1315,Retail,Centro,Rancagua
1316,Cliente_1316,Retail,Centro,Valparaiso
1317,Cliente_1317,Retail,Sur,Concepcion
1318,Cliente_1318,Empresa,Sur,PuertoMontt
1319,Cliente_1319,Retail,Sur,PuertoMontt
1320,Cliente_1320,Empresa,Centro,Valparaiso
1321,Cliente_1321,Retail,Sur,Concepcion
1322,Cliente_1322,Retail,Norte,Iquique
1323,Cliente_1323,Empresa,Norte,Iquique
1324,Cliente_1324,Retail,Norte,Arica
1325,Cliente_1325,Retail,Sur,Temuco
1326,Cliente_1326,Empresa,Sur,Temuco
1327,Cliente_1327,Empresa,Centro,Santiago
1328,Cliente_1328,Retail,Norte,Antofagasta
1329,Cliente_1329,Empresa,Centro,Valparaiso
1330,Cliente_1330,Empresa,Norte,Iquique
1331,Cliente_1331,Empresa,Centro,Rancagua
1332,Cliente_1332,Empresa,Centro,Santiago
1333,Cliente_1333,Retail,Centro,Santiago
1334,Cliente_1334,Retail,Norte,Arica
1335,Cliente_1335,Retail,Centro,Valparaiso
1336,Cliente_1336,Empresa,Norte,Iquique
1337,Cliente_1337,Retail,Sur,Temuco
1338,Cliente_1338,Empresa,Centro,Santiago
1339,Cliente_1339,Retail,Norte,Antofagasta
1340,Cliente_1340,Empresa,Centro,Rancagua
1341,Cliente_1341,Retail,Centro,Santiago
1342,Cliente_1342,Empresa,Norte,Arica
1343,Cliente_1343,Empresa,Norte,Antofagasta
1344,Cliente_1344,Empresa,Sur,Temuco
1345,Cliente_1345,Retail,Sur,Temuco
1346,Cliente_1346,Empresa,Sur,PuertoMontt
1347,Cliente_1347,Retail,Norte,Iquique
1348,Cliente_1348,Empresa,Centro,Valparaiso
1349,Cliente_1349,Retail,Centro,Rancagua
1350,Cliente_1350,Empresa,Norte,Arica
1351,Cliente_1351,Empresa,Norte,Antofagasta
1352,Cliente_1352,Empresa,Centro,Valparaiso
1353,Cliente_1353,Empresa,Sur,Concepcion
1354,Cliente_1354,Retail,Norte,Antofagasta
1355,Cliente_1355,Empresa,Centro,Santiago
1356,Cliente_1356,Retail,Sur,Temuco
1357,Cliente_1357,Retail,Centro,Valparaiso
1358,Cliente_1358,Retail,Sur,Concepcion
1359,Cliente_1359,Retail,Norte,Antofagasta
1360,Cliente_1360,Retail,Sur,Temuco
1361,Cliente_1361,Retail,Centro,Santiago
1362,Cliente_1362,Retail,Centro,Valparaiso
1363,Cliente_1363,Empresa,Sur,PuertoMontt
1364,Cliente_1364,Empresa,Norte,Iquique
1365,Cliente_1365,Retail,Sur,Concepcion
1366,Cliente_1366,Empresa,Norte,Arica
1367,Cliente_1367,Empresa,Norte,Antofagasta
1368,Cliente_1368,Empresa,Norte,Iquique
1369,Cliente_1369,Empresa,Centro,Santiago
1370,Cliente_1370,Retail,Sur,PuertoMontt
1371,Cliente_1371,Empresa,Norte,Iquique
1372,Cliente_1372,Retail,Centro,Valparaiso
1373,Cliente_1373,Retail,Centro,Rancagua
1374,Cliente_1374,Empresa,Centro,Santiago
1375,Cliente_1375,Retail,Sur,Concepcion
1376,Cliente_1376,Retail,Norte,Arica
1377,Cliente_1377,Empresa,Sur,Temuco
1378,Cliente_1378,Retail,Norte,Iquique
1379,Cliente_1379,Retail,Sur,Temuco
1380,Cliente_1380,Retail,Centro,Valparaiso
1381,Cliente_1381,Retail,Norte,Antofagasta
1382,Cliente_1382,Retail,Centro,Valparaiso
1383,Cliente_1383,Retail,Sur,Concepcion
1384,Cliente_1384,Empresa,Norte,Antofagasta
1385,Cliente_1385,Retail,Centro,Rancagua
1386,Cliente_1386,Retail,Centro,Valparaiso
1387,Cliente_1387,Empresa,Centro,Valparaiso
1388,Cliente_1388,Empresa,Norte,Iquique
1389,Cliente_1389,Empresa,Norte,Iquique
1390,Cliente_1390,Empresa,Norte,Antofagasta
1391,Cliente_1391,Empresa,Sur,PuertoMontt
1392,Cliente_1392,Empresa,Centro,Valparaiso
1393,Cliente_1393,Empresa,Sur,PuertoMontt
1394,Cliente_1394,Empresa,Centro,Valparaiso
1395,Cliente_1395,Retail,Norte,Antofagasta
1396,Cliente_1396,Retail,Norte,Antofagasta
1397,Cliente_1397,Empresa,Centro,Santiago
1398,Cliente_1398,Retail,Sur,PuertoMontt
1399,Cliente_1399,Retail,Sur,Temuco
1400,Cliente_1400,Empresa,Norte,Iquique
1401,Cliente_1401,Empresa,Centro,Santiago
1402,Cliente_1402,Empresa,Centro,Santiago
1403,Cliente_1403,Empresa,Centro,Santiago
1404,Cliente_1404,Empresa,Sur,Concepcion
1405,Cliente_1405,Retail,Centro,Santiago
1406,Cliente_1406,Empresa,Sur,Temuco
1407,Cliente_1407,Empresa,Centro,Valparaiso
1408,Cliente_1408,Retail,Sur,PuertoMontt
1409,Cliente_1409,Retail,Centro,Santiago
1410,Cliente_1410,Empresa,Centro,Rancagua
1411,Cliente_1411,Retail,Norte,Iquique
1412,Cliente_1412,Empresa,Centro,Rancagua
1413,Cliente_1413,Empresa,Norte,Arica
1414,Cliente_1414,Retail,Sur,PuertoMontt
1415,Cliente_1415,Empresa,Sur,Concepcion
1416,Cliente_1416,Empresa,Sur,Temuco
1417,Cliente_1417,Empresa,Norte,Arica
1418,Cliente_1418,Retail,Sur,Concepcion
1419,Cliente_1419,Empresa,Norte,Arica
1420,Cliente_1420,Empresa,Norte,Iquique
1421,Cliente_1421,Retail,Norte,Arica
1422,Cliente_1422,Empresa,Sur,PuertoMontt
1423,Cliente_1423,Empresa,Norte,Antofagasta
1424,Cliente_1424,Empresa,Sur,Concepcion
1425,Cliente_1425,Empresa,Norte,Antofagasta
1426,Cliente_1426,Retail,Norte,Arica
1427,Cliente_1427,Empresa,Sur,Concepcion
1428,Cliente_1428,Empresa,Norte,Iquique
1429,Cliente_1429,Empresa,Sur,Concepcion
1430,Cliente_1430,Retail,Sur,Concepcion
1431,Cliente_1431,Empresa,Centro,Rancagua
1432,Cliente_1432,Retail,Centro,Santiago
1433,Cliente_1433,Retail,Centro,Rancagua
1434,Cliente_1434,Retail,Centro,Rancagua
1435,Cliente_1435,Retail,Centro,Valparaiso
1436,Cliente_1436,Empresa,Sur,Concepcion
1437,Cliente_1437,Empresa,Norte,Arica
1438,Cliente_1438,Empresa,Norte,Antofagasta
1439,Cliente_1439,Retail,Centro,Valparaiso
1440,Cliente_1440,Empresa,Sur,PuertoMontt
1441,Cliente_1441,Retail,Centro,Santiago
1442,Cliente_1442,Retail,Centro,Santiago
1443,Cliente_1443,Retail,Centro,Valparaiso
1444,Cliente_1444,Retail,Sur,Concepcion
1445,Cliente_1445,Empresa,Centro,Santiago
1446,Cliente_1446,Empresa,Norte,Arica
1447,Cliente_1447,Empresa,Centro,Valparaiso
1448,Cliente_1448,Empresa,Centro,Santiago
1449,Cliente_1449,Empresa,Centro,Rancagua
1450,Cliente_1450,Empresa,Centro,Santiago
1451,Cliente_1451,Empresa,Centro,Valparaiso
1452,Cliente_1452,Retail,Norte,Arica
1453,Cliente_1453,Retail,Centro,Santiago
1454,Cliente_1454,Retail,Norte,Arica
1455,Cliente_1455,Empresa,Centro,Valparaiso
1456,Cliente_1456,Empresa,Norte,Antofagasta
1457,Cliente_1457,Retail,Sur,Temuco
1458,Cliente_1458,Empresa,Centro,Rancagua
1459,Cliente_1459,Empresa,Sur,PuertoMontt
1460,Cliente_1460,Retail,Norte,Arica
1461,Cliente_1461,Empresa,Centro,Santiago
1462,Cliente_1462,Empresa,Norte,Arica
1463,Cliente_1463,Retail,Norte,Arica
1464,Cliente_1464,Retail,Sur,PuertoMontt
1465,Cliente_1465,Retail,Centro,Valparaiso
1466,Cliente_1466,Empresa,Centro,Santiago
1467,Cliente_1467,Empresa,Norte,Iquique
1468,Cliente_1468,Empresa,Centro,Valparaiso
1469,Cliente_1469,Empresa,Centro,Rancagua
1470,Cliente_1470,Retail,Norte,Iquique
1471,Cliente_1471,Retail,Norte,Arica
1472,Cliente_1472,Empresa,Centro,Santiago
1473,Cliente_1473,Empresa,Centro,Valparaiso
1474,Cliente_1474,Retail,Sur,Temuco
1475,Cliente_1475,Retail,Sur,Temuco
1476,Cliente_1476,Empresa,Norte,Antofagasta
1477,Cliente_1477,Empresa,Sur,Temuco
1478,Cliente_1478,Empresa,Centro,Rancagua
1479,Cliente_1479,Retail,Sur,Concepcion
1480,Cliente_1480,Empresa,Norte,Antofagasta
1481,Cliente_1481,Retail,Norte,Arica
1482,Cliente_1482,Retail,Centro,Valparaiso
1483,Cliente_1483,Retail,Norte,Iquique
1484,Cliente_1484,Retail,Centro,Valparaiso
1485,Cliente_1485,Empresa,Centro,Santiago
1486,Cliente_1486,Empresa,Norte,Arica
1487,Cliente_1487,Empresa,Sur,Concepcion
1488,Cliente_1488,Empresa,Sur,PuertoMontt
1489,Cliente_1489,Retail,Norte,Arica
1490,Cliente_1490,Retail,Sur,PuertoMontt
1491,Cliente_1491,Empresa,Norte,Arica
1492,Cliente_1492,Retail,Norte,Arica
1493,Cliente_1493,Retail,Norte,Iquique
1494,Cliente_1494,Empresa,Norte,Arica
1495,Cliente_1495,Empresa,Norte,Iquique
1496,Cliente_1496,Retail,Norte,Arica
1497,Cliente_1497,Retail,Norte,Iquique
1498,Cliente_1498,Empresa,Centro,Santiago
1499,Cliente_1499,Empresa,Sur,Temuco
1500,Cliente_1500,Retail,Centro,Rancagua
