fecha,region,ciudad,latitud,longitud,eventos,poblacion
2023-06-29,Norte,Iquique,-20.21566075016193,-70.13711758318122,35,191468
2024-04-22,Norte,Antofagasta,-23.64623341830486,-70.41852148461892,75,425725
2024-04-28,Norte,Arica,-18.47129989639078,-70.32599388998577,44,247552
2024-02-04,Centro,Rancagua,-34.17644086384234,-70.76709000614068,46,232211
2023-05-07,Sur,Temuco,-38.71854259051268,-72.58887253917692,59,282415
2023-09-17,Norte,Iquique,-20.199985866003857,-70.1589465158326,25,191468
2023-03-03,Centro,Valparaiso,-33.085909161352454,-71.60192180370959,72,296655
2023-12-05,Norte,Iquique,-20.226805666687298,-70.11111021782958,38,191468
2023-05-30,Centro,Valparaiso,-33.05272680639263,-71.61386075852388,65,296655
2024-01-14,Centro,Valparaiso,-33.05581606334741,-71.63190811587123,60,296655
2023-03-21,Centro,Santiago,-33.45267359344693,-70.66817631478814,1112,5614000
2023-01-17,Sur,PuertoMontt,-41.468137814781194,-72.93749394438652,60,245902
2023-10-23,Sur,PuertoMontt,-41.4838296730084,-72.95019675530445,44,245902
2024-11-22,Sur,Temuco,-38.751450476695545,-72.58446388611051,71,282415
2024-01-22,Norte,Arica,-18.46312044785929,-70.31986978473967,58,247552
2024-08-02,Centro,Valparaiso,-33.06414732835011,-71.60196446246584,54,296655
2023-10-04,Centro,Rancagua,-34.17193657875983,-70.74234893453107,40,232211
2024-11-06,Norte,Iquique,-20.231880715599274,-70.14828112238989,34,191468
2023-05-19,Centro,Valparaiso,-33.05554732562834,-71.60559664072748,62,296655
2023-07-03,Norte,Arica,-18.484954306407854,-70.31402675060235,41,247552
2024-04-08,Centro,Valparaiso,-33.032822346142716,-71.63044215578803,59,296655
2024-02-12,Sur,Concepcion,-36.818131994345514,-73.04936413545634,57,223574
2023-02-25,Centro,Santiago,-33.43361098846584,-70.66543419576395,1198,5614000
2024-08-10,Centro,Santiago,-33.46661398110249,-70.66127926790853,1110,5614000
2023-08-07,Centro,Santiago,-33.448150836497014,-70.66887902780903,1141,5614000
2024-11-16,Sur,Temuco,-38.72635650742371,-72.59258379744374,62,282415
2024-02-18,Norte,Iquique,-20.240094938015588,-70.14643340960006,34,191468
2023-10-30,Centro,Santiago,-33.44426172155062,-70.6559686975955,1126,5614000
2023-07-29,Sur,PuertoMontt,-41.46733127093629,-72.93877601684142,54,245902
2024-12-13,Sur,Temuco,-38.72869508021454,-72.59411089811057,53,282415
2023-10-23,Centro,Santiago,-33.441019018620416,-70.67009038972343,1131,5614000
2023-03-14,Centro,Valparaiso,-33.04899300920066,-71.61252001797034,63,296655
2023-04-21,Sur,Concepcion,-36.84147590174969,-73.06503771828115,45,223574
2023-09-23,Sur,Temuco,-38.752896599626354,-72.59094718082504,47,282415
2023-04-10,Centro,Valparaiso,-33.0455108830145,-71.61621844450818,60,296655
2023-06-11,Norte,Iquique,-20.210107509628678,-70.14009471803529,40,191468
2023-08-16,Sur,PuertoMontt,-41.47722994672274,-72.92410690351365,52,245902
2023-09-14,Sur,Concepcion,-36.8193110675363,-73.04822239402797,47,223574
2023-05-01,Sur,Concepcion,-36.83842012290631,-73.05184836711378,37,223574
2024-05-28,Norte,Antofagasta,-23.64895769461648,-70.39457357323332,80,425725
2024-12-07,Centro,Santiago,-33.45252459980294,-70.65637700769132,1099,5614000
2024-11-30,Centro,Santiago,-33.44798847860507,-70.66718794524961,1112,5614000
2023-08-15,Norte,Arica,-18.47891391247318,-70.31247834182076,48,247552
2024-05-25,Sur,Concepcion,-36.83020316035592,-73.05490510522152,41,223574
2024-12-17,Norte,Arica,-18.48044289332323,-70.31402301087077,55,247552
2024-02-02,Centro,Santiago,-33.44358821084579,-70.66713351206828,1103,5614000
2024-04-20,Norte,Iquique,-20.22156967959696,-70.14465076403653,39,191468
2024-02-18,Centro,Santiago,-33.444705716018206,-70.67235690891404,1152,5614000
2024-01-08,Sur,Temuco,-38.73237808023662,-72.5926920584598,52,282415
2024-04-10,Sur,Temuco,-38.73869459811866,-72.59350557014817,42,282415
2024-09-27,Sur,Temuco,-38.731160870693515,-72.59087308751783,61,282415
2023-01-13,Sur,Concepcion,-36.81761477342063,-73.04859357268457,51,223574
2024-03-25,Norte,Antofagasta,-23.66820901567139,-70.40609383812361,111,425725
2023-05-11,Centro,Rancagua,-34.156664785521855,-70.75232468184707,50,232211
2024-01-17,Norte,Iquique,-20.232887022456783,-70.13419599767875,50,191468
2023-01-08,Sur,Concepcion,-36.83829433308002,-73.03340506765528,48,223574
2023-09-30,Sur,Temuco,-38.76125351382746,-72.59964924633671,47,282415
2023-05-06,Centro,Valparaiso,-33.04673449305323,-71.60860994147514,40,296655
2023-07-28,Sur,PuertoMontt,-41.47256566386647,-72.94949405821058,48,245902
2023-07-24,Sur,PuertoMontt,-41.45816606868403,-72.93761507639319,38,245902
2024-10-26,Centro,Valparaiso,-33.06889807690691,-71.60553870955619,57,296655
2024-08-28,Centro,Valparaiso,-33.027587623068,-71.61571950421508,52,296655
2023-11-18,Norte,Antofagasta,-23.637170045317934,-70.39122143973002,91,425725
2023-11-29,Norte,Iquique,-20.229155932131253,-70.11867046688641,47,191468
2023-07-10,Centro,Rancagua,-34.18419103514664,-70.75260794502388,48,232211
2023-10-30,Sur,Temuco,-38.73209595584454,-72.58668802143454,55,282415
2024-08-05,Centro,Rancagua,-34.194268834002706,-70.74324676782855,46,232211
2024-02-14,Norte,Antofagasta,-23.638325409779473,-70.4084989967895,81,425725
2023-06-24,Norte,Iquique,-20.24320489824652,-70.13309574860742,45,191468
2024-05-07,Norte,Iquique,-20.236553242177315,-70.1451276681384,36,191468
2024-08-11,Norte,Iquique,-20.23203919657897,-70.1211658094806,54,191468
2024-10-09,Sur,Concepcion,-36.80679733383252,-73.03536207100383,58,223574
2023-05-12,Sur,Temuco,-38.73112496101941,-72.6019048650896,59,282415
2024-04-27,Centro,Santiago,-33.46089061508193,-70.67280906751387,1141,5614000
2024-10-30,Sur,Temuco,-38.733455724966156,-72.59034988765038,42,282415
2023-02-14,Centro,Rancagua,-34.1861440814448,-70.75064109944387,43,232211
2024-10-12,Centro,Valparaiso,-33.04466875890599,-71.61439058552261,55,296655
2024-04-23,Sur,Temuco,-38.72837260246778,-72.59303515308972,60,282415
2023-09-28,Centro,Santiago,-33.44181696075038,-70.66194987418939,1117,5614000
2024-02-08,Norte,Antofagasta,-23.65118361000072,-70.39113342804387,90,425725
2024-08-19,Sur,Temuco,-38.751980859405265,-72.57971661734248,72,282415
2024-08-14,Sur,PuertoMontt,-41.47551546984028,-72.92104030166195,49,245902
2023-09-06,Norte,Antofagasta,-23.648324986052923,-70.3763861322385,81,425725
2023-05-03,Centro,Valparaiso,-33.033615008400176,-71.61457678099826,60,296655
2024-10-19,Sur,Concepcion,-36.808834626883645,-73.07098341216971,46,223574
2023-09-09,Norte,Antofagasta,-23.65004710240423,-70.39221088074918,91,425725
2024-10-27,Norte,Iquique,-20.258802441032692,-70.1131957249595,43,191468
2023-08-15,Sur,Temuco,-38.73886308550115,-72.59627789573153,48,282415
2023-01-03,Norte,Iquique,-20.230898445267435,-70.16070540159151,37,191468
2024-11-17,Sur,Temuco,-38.73267582090808,-72.57948054585725,52,282415
2024-07-10,Centro,Valparaiso,-33.068091538860536,-71.61479378430809,66,296655
2023-07-11,Sur,Temuco,-38.73763915623458,-72.60170932788688,55,282415
2023-07-08,Centro,Valparaiso,-33.05106257389839,-71.60173988262265,62,296655
2023-06-01,Norte,Iquique,-20.235499187724084,-70.14243750068131,46,191468
2024-02-10,Centro,Valparaiso,-33.056458257341156,-71.60275907152882,50,296655
2023-07-04,Centro,Valparaiso,-33.05563311062362,-71.61445743562449,50,296655
2023-04-06,Norte,Antofagasta,-23.660851294162192,-70.40127976049972,89,425725
2023-06-21,Norte,Iquique,-20.224575829217482,-70.10861901079303,34,191468
2023-05-18,Sur,PuertoMontt,-41.472302005961566,-72.93257568744455,51,245902
2023-08-05,Norte,Antofagasta,-23.646694779555204,-70.42271446534393,104,425725
2024-11-24,Sur,Temuco,-38.71711703079658,-72.59054391553555,47,282415
2023-06-07,Norte,Iquique,-20.241524625825846,-70.12621344363812,30,191468
2024-07-08,Centro,Valparaiso,-33.03964963939316,-71.60701032009753,55,296655
2024-02-23,Sur,Temuco,-38.732719667117024,-72.58346381217707,67,282415
2023-07-03,Sur,PuertoMontt,-41.465436226079355,-72.94495239947975,53,245902
2024-05-21,Norte,Iquique,-20.223901985341758,-70.1347601332151,32,191468
2024-01-20,Centro,Valparaiso,-33.05057538914172,-71.61220769883816,62,296655
2023-08-26,Sur,Concepcion,-36.83058592452889,-73.0650096868571,46,223574
2024-11-30,Sur,Temuco,-38.74496230559135,-72.58713813931433,54,282415
2024-03-18,Centro,Rancagua,-34.17422196691147,-70.75287691840754,39,232211
2023-03-08,Centro,Santiago,-33.439386853230786,-70.67742161819353,1090,5614000
2024-06-18,Norte,Antofagasta,-23.651892428337593,-70.39170932143689,71,425725
2023-09-14,Centro,Rancagua,-34.16532621878026,-70.75014979437678,50,232211
2024-02-27,Sur,Concepcion,-36.83358461636662,-73.04981708628465,38,223574
2023-12-21,Sur,Temuco,-38.74210601531875,-72.59936940769236,57,282415
2023-01-25,Centro,Valparaiso,-33.03743776844837,-71.6100092471953,68,296655
2024-05-17,Norte,Arica,-18.47929828050909,-70.30878271065976,51,247552
2024-01-07,Sur,PuertoMontt,-41.48053288100306,-72.9349358215744,52,245902
2024-01-20,Centro,Rancagua,-34.177159060134166,-70.75628257023104,49,232211
2023-12-08,Sur,Temuco,-38.724680920901285,-72.57982050277039,56,282415
2024-10-06,Sur,Temuco,-38.729269378098394,-72.58027723735523,48,282415
2024-07-01,Sur,Concepcion,-36.82740349270043,-73.04865594760088,44,223574
2023-08-01,Centro,Valparaiso,-33.056487756205215,-71.60631096750099,59,296655
2024-11-13,Norte,Iquique,-20.24637185572376,-70.1274142864818,34,191468
2023-03-27,Norte,Antofagasta,-23.655484872048717,-70.39240478972366,91,425725
2023-05-04,Norte,Arica,-18.473760175253304,-70.3220480416214,44,247552
2023-07-13,Norte,Arica,-18.464341176186938,-70.31484730758456,46,247552
2023-11-16,Norte,Arica,-18.484679045791168,-70.31151996373566,36,247552
2023-01-04,Norte,Iquique,-20.25694047215564,-70.13090011417373,37,191468
2024-02-28,Centro,Valparaiso,-33.04919459398127,-71.60194941260858,54,296655
2024-01-05,Sur,Concepcion,-36.824964405546346,-73.04541014170836,36,223574
2024-12-04,Sur,Temuco,-38.74563466305045,-72.609138573631,47,282415
2023-01-04,Norte,Iquique,-20.218380471998596,-70.14286338113588,35,191468
2023-09-10,Centro,Rancagua,-34.18072010708489,-70.73477303215006,46,232211
2024-05-08,Centro,Santiago,-33.43084493805537,-70.65682251766827,1172,5614000
2023-10-24,Centro,Santiago,-33.44559953625558,-70.66019760482888,1107,5614000
2023-12-28,Sur,Temuco,-38.71951137634787,-72.59498444642942,54,282415
2024-11-03,Centro,Santiago,-33.43760090880075,-70.6621269230166,1127,5614000
2024-03-03,Centro,Valparaiso,-33.04448521287,-71.6138689839339,71,296655
2024-07-03,Norte,Arica,-18.484426702977792,-70.31192889494211,41,247552
2023-10-13,Sur,Temuco,-38.73562880122481,-72.59930083256144,60,282415
2024-03-24,Sur,Temuco,-38.74604213226894,-72.60846573747179,63,282415
2023-04-23,Centro,Valparaiso,-33.041139831391604,-71.60325607169962,67,296655
2023-12-14,Centro,Rancagua,-34.15596624457698,-70.76003385790754,60,232211
2023-11-12,Centro,Rancagua,-34.17964457665033,-70.73892361487013,48,232211
2023-01-07,Centro,Santiago,-33.44392370191907,-70.68145354308595,1097,5614000
2023-09-13,Norte,Arica,-18.489887511706,-70.32312268487105,52,247552
2023-06-29,Centro,Santiago,-33.435763909207786,-70.65768975183646,1197,5614000
2023-10-25,Sur,PuertoMontt,-41.47401523964338,-72.93109781804044,48,245902
2023-05-17,Norte,Antofagasta,-23.65981263990292,-70.42189685627763,80,425725
2023-01-20,Centro,Rancagua,-34.17340267908231,-70.74957026495528,49,232211
2023-12-15,Centro,Valparaiso,-33.04828847014295,-71.62367304883131,69,296655
2024-10-19,Sur,PuertoMontt,-41.46562593479918,-72.93672524399824,48,245902
2023-01-30,Sur,Concepcion,-36.823817850014876,-73.0440355231227,53,223574
2023-12-01,Sur,PuertoMontt,-41.484252525198706,-72.92530991307221,46,245902
2024-07-22,Sur,PuertoMontt,-41.46320173473521,-72.94156993146431,49,245902
2023-07-20,Sur,Temuco,-38.734472485677685,-72.57936602869346,50,282415
2024-06-24,Norte,Arica,-18.49577358094466,-70.31387653085605,47,247552
2024-04-30,Sur,Temuco,-38.728218016019376,-72.59996964668058,57,282415
2024-10-12,Centro,Santiago,-33.4320313197633,-70.66668814997959,1143,5614000
2023-02-18,Centro,Valparaiso,-33.06411435996237,-71.61332970609007,58,296655
2023-04-07,Sur,Concepcion,-36.850346288970876,-73.03277000842925,36,223574
2024-05-08,Sur,Concepcion,-36.82114131496749,-73.05454655124736,55,223574
2024-04-20,Sur,Temuco,-38.7412869425699,-72.59494415653049,53,282415
2024-03-24,Norte,Antofagasta,-23.65253383348019,-70.40088863460791,90,425725
2023-08-09,Sur,PuertoMontt,-41.47840801085836,-72.93300587918806,43,245902
2023-01-27,Norte,Arica,-18.477698160265284,-70.32139193954097,57,247552
2023-11-28,Centro,Rancagua,-34.15382225909935,-70.74623906502715,58,232211
2023-10-20,Centro,Santiago,-33.456857776004604,-70.68759336886289,1102,5614000
2024-07-06,Sur,Temuco,-38.73341012144917,-72.58726597252051,54,282415
2023-11-10,Norte,Arica,-18.469769358180365,-70.30250344159347,43,247552
2023-03-04,Norte,Antofagasta,-23.65629997880424,-70.39027358888572,92,425725
2024-06-13,Sur,Temuco,-38.746366803328556,-72.58888367511852,54,282415
2024-11-19,Centro,Rancagua,-34.15889308646712,-70.73053064349382,39,232211
2024-12-14,Sur,Concepcion,-36.83836084009052,-73.06102613479779,36,223574
2024-01-14,Sur,Concepcion,-36.835821306402806,-73.04345959454541,32,223574
2024-03-20,Centro,Santiago,-33.44105227673728,-70.65467345446879,1058,5614000
2024-08-28,Norte,Iquique,-20.218130836114565,-70.13371384287089,34,191468
2023-12-22,Sur,PuertoMontt,-41.49169684785907,-72.9543073183985,48,245902
2023-10-15,Sur,PuertoMontt,-41.469350042997036,-72.93729155025304,45,245902
2024-06-14,Sur,Concepcion,-36.82586172169369,-73.05796626103745,47,223574
2023-12-06,Norte,Iquique,-20.22986658940128,-70.14210681899819,33,191468
2024-01-15,Centro,Rancagua,-34.173414449380445,-70.75612072904018,48,232211
2024-02-09,Sur,Temuco,-38.71877890359403,-72.58680682389723,51,282415
2024-09-30,Centro,Rancagua,-34.14830293301729,-70.75463758248407,41,232211
2024-09-04,Norte,Antofagasta,-23.65156014035315,-70.40313133592298,81,425725
2023-01-14,Norte,Arica,-18.468611383630478,-70.31225685346548,56,247552
2024-10-04,Sur,Concepcion,-36.828227738092814,-73.04453434147732,42,223574
2024-11-27,Sur,PuertoMontt,-41.46230237577112,-72.93572428266395,44,245902
2024-02-08,Sur,Temuco,-38.72586988681988,-72.58811345298773,54,282415
2024-06-18,Sur,Concepcion,-36.827599100705235,-73.0171668979007,52,223574
2024-09-26,Centro,Valparaiso,-33.044708708622586,-71.61363724749975,60,296655
2023-01-20,Norte,Iquique,-20.22768421905309,-70.13082220551063,40,191468
2023-08-05,Centro,Santiago,-33.44037537210883,-70.65912257663334,1150,5614000
2024-04-06,Sur,Concepcion,-36.82404432917899,-73.05527245771955,41,223574
2023-10-15,Centro,Santiago,-33.44316587316136,-70.67934273608464,1119,5614000
2024-10-18,Norte,Arica,-18.464135377874104,-70.31307193528227,48,247552
2023-08-31,Sur,Concepcion,-36.81473051266086,-73.06033715851214,54,223574
2024-09-13,Norte,Arica,-18.484695053485385,-70.30436910638649,58,247552
2024-12-21,Centro,Santiago,-33.45001916045958,-70.68293208994183,1153,5614000
2023-10-21,Sur,Concepcion,-36.83233144910978,-73.04310590446141,49,223574
2024-09-10,Centro,Rancagua,-34.16741736538508,-70.76759275081999,55,232211
2024-07-09,Sur,PuertoMontt,-41.46967838293416,-72.95036325765523,59,245902
2023-03-14,Sur,PuertoMontt,-41.49531409882819,-72.93652535798716,41,245902
2023-07-28,Sur,Temuco,-38.730298395703926,-72.57971215294872,51,282415
2024-06-24,Centro,Valparaiso,-33.04791337419221,-71.60844813773112,63,296655
2024-09-13,Norte,Iquique,-20.236307872077482,-70.12044636614986,40,191468
2024-09-27,Norte,Antofagasta,-23.64936382008219,-70.39150102608399,92,425725
2024-06-13,Centro,Valparaiso,-33.043772146376924,-71.61895450003301,61,296655
2023-04-25,Centro,Rancagua,-34.201259836034424,-70.73831349441812,49,232211
2023-08-06,Centro,Santiago,-33.45428595376693,-70.66926782497688,1121,5614000
2023-09-09,Sur,Temuco,-38.73937265681494,-72.6093033166506,66,282415
2023-01-18,Sur,Temuco,-38.72435835646652,-72.58902168006372,56,282415
2023-12-13,Norte,Antofagasta,-23.64054835295809,-70.38907100587534,83,425725
2024-01-24,Sur,Concepcion,-36.83560836344633,-73.04060158882257,51,223574
2023-09-13,Sur,Temuco,-38.74668898347069,-72.57250662181714,56,282415
2023-01-20,Centro,Valparaiso,-33.04837107541432,-71.60885322507025,57,296655
2023-04-22,Centro,Santiago,-33.43111701736357,-70.65035390684467,1111,5614000
2023-01-29,Centro,Rancagua,-34.15467376707753,-70.73818351391526,39,232211
2024-09-29,Sur,PuertoMontt,-41.47579176889689,-72.9392794269496,47,245902
2024-03-11,Norte,Antofagasta,-23.647789566410065,-70.40258931919423,83,425725
2024-03-14,Centro,Valparaiso,-33.05595081893714,-71.61978112875417,64,296655
2023-05-28,Sur,PuertoMontt,-41.47204215226232,-72.92548499910838,52,245902
2023-11-23,Centro,Santiago,-33.45367784633658,-70.67587115207338,1109,5614000
2023-09-11,Norte,Iquique,-20.234669611130062,-70.14571242257469,39,191468
2024-12-21,Norte,Arica,-18.470407870932235,-70.31361694987943,60,247552
2024-04-09,Norte,Arica,-18.483239833036148,-70.31430315371021,39,247552
2024-04-06,Norte,Antofagasta,-23.63882272476098,-70.40401282196748,91,425725
2023-08-02,Norte,Arica,-18.467510751309717,-70.32098761493104,43,247552
2023-10-04,Centro,Rancagua,-34.1464459154321,-70.7387082954719,60,232211
2024-07-23,Sur,Concepcion,-36.83097372671306,-73.05407171446078,34,223574
2024-09-25,Norte,Iquique,-20.24007036459242,-70.14003675973639,30,191468
2024-09-12,Centro,Valparaiso,-33.05959607334333,-71.61122223070073,51,296655
2023-11-23,Norte,Iquique,-20.231319090445492,-70.12754654035189,26,191468
2023-09-15,Centro,Santiago,-33.45843221957285,-70.68024671396208,1109,5614000
2024-05-08,Norte,Arica,-18.472789658088523,-70.32185744899853,47,247552
2023-03-06,Sur,Concepcion,-36.84045497801772,-73.04631553572209,46,223574
2023-07-16,Centro,Rancagua,-34.17984440025342,-70.73807966936823,49,232211
2024-04-11,Norte,Iquique,-20.227866926409195,-70.13120258453172,52,191468
2023-06-14,Norte,Antofagasta,-23.654632001380936,-70.40269132428683,61,425725
2024-05-13,Sur,PuertoMontt,-41.47321179606196,-72.9383632202589,37,245902
2024-02-09,Sur,PuertoMontt,-41.46790741160846,-72.94157645010445,45,245902
2024-11-08,Centro,Valparaiso,-33.044199102965244,-71.61553895633223,57,296655
2023-04-22,Sur,PuertoMontt,-41.455467256824164,-72.93282806661443,52,245902
2024-02-11,Norte,Iquique,-20.224810409751132,-70.14156810289028,35,191468
2023-08-27,Centro,Santiago,-33.4437473956297,-70.66259556919707,1125,5614000
2023-06-02,Centro,Valparaiso,-33.04010576971897,-71.61366755925889,59,296655
2024-02-20,Norte,Arica,-18.474570467790507,-70.323251504844,49,247552
2023-10-13,Norte,Antofagasta,-23.65251037356401,-70.3911773747321,93,425725
2024-04-26,Centro,Valparaiso,-33.05069267893779,-71.62083122945452,76,296655
2024-04-24,Sur,PuertoMontt,-41.45958513341239,-72.93578596826092,43,245902
2024-02-19,Norte,Iquique,-20.246052801239713,-70.14096025761701,45,191468
2023-01-12,Sur,PuertoMontt,-41.43886038930288,-72.95761735991876,45,245902
2024-04-10,Centro,Santiago,-33.44612644821711,-70.67142621261485,1145,5614000
2024-09-13,Centro,Rancagua,-34.17356014460686,-70.74851245979352,41,232211
2024-11-22,Centro,Rancagua,-34.16270936596584,-70.7474200587226,38,232211
2024-05-20,Norte,Arica,-18.468316794126874,-70.325406058787,44,247552
2024-06-20,Centro,Rancagua,-34.15762932526861,-70.7411000750535,46,232211
2024-08-13,Sur,PuertoMontt,-41.45522834256566,-72.9442589857245,41,245902
2024-07-27,Centro,Valparaiso,-33.051327686947324,-71.62228098204662,52,296655
2024-07-11,Centro,Santiago,-33.46550089757898,-70.67431685780107,1139,5614000
2024-02-27,Sur,Temuco,-38.73510415977909,-72.59352239193659,62,282415
2024-10-16,Centro,Santiago,-33.44219926581468,-70.66426156619642,1120,5614000
2023-03-28,Norte,Iquique,-20.238784051066744,-70.13414159296642,31,191468
2023-07-02,Norte,Arica,-18.479468956408233,-70.31019516399839,51,247552
2023-02-09,Sur,Temuco,-38.73071353807264,-72.60995561706567,56,282415
2024-08-01,Norte,Antofagasta,-23.637808753990697,-70.38896596629175,101,425725
2023-06-09,Norte,Antofagasta,-23.64415683588335,-70.40279810958275,82,425725
2023-08-18,Norte,Arica,-18.47923228460919,-70.31011330753238,49,247552
2023-05-01,Norte,Arica,-18.490137003859203,-70.31470710375584,58,247552
2024-11-20,Norte,Iquique,-20.246974120105985,-70.13654281961756,33,191468
2023-12-20,Sur,Concepcion,-36.84494866615019,-73.03901985680515,42,223574
2023-10-13,Sur,PuertoMontt,-41.478418622309626,-72.92593369767401,46,245902
2023-09-05,Norte,Arica,-18.47182075934765,-70.29751771467667,51,247552
2024-05-21,Sur,PuertoMontt,-41.46956179060935,-72.93508554262142,59,245902
2023-08-28,Centro,Rancagua,-34.1717384887986,-70.7384878696984,39,232211
2024-05-06,Centro,Santiago,-33.45771726467263,-70.6672965388339,1118,5614000
2024-03-08,Sur,PuertoMontt,-41.4624831878567,-72.93607887998446,50,245902
2024-09-12,Centro,Santiago,-33.455907312861726,-70.67449215975559,1148,5614000
2024-03-19,Norte,Iquique,-20.244457590352535,-70.14630604690856,34,191468
2024-12-12,Sur,Concepcion,-36.83234475323562,-73.0527291907823,48,223574
2023-06-24,Centro,Valparaiso,-33.05463440545329,-71.618444647787,67,296655
2023-07-30,Sur,PuertoMontt,-41.47845787333108,-72.94087798646108,44,245902
2024-01-08,Centro,Valparaiso,-33.036213866768875,-71.62212509588942,71,296655
2023-07-14,Sur,PuertoMontt,-41.47574902224638,-72.94603131522811,51,245902
2023-02-18,Sur,Temuco,-38.7392005519669,-72.5998577008467,46,282415
2024-11-08,Norte,Antofagasta,-23.648561139023684,-70.40894461349642,75,425725
2023-04-30,Sur,PuertoMontt,-41.483591974907895,-72.94329119978292,45,245902
2023-04-29,Norte,Iquique,-20.239409693388524,-70.12162403633451,33,191468
2024-01-25,Norte,Iquique,-20.237480788237335,-70.14252082068201,42,191468
2024-12-11,Sur,PuertoMontt,-41.47023542650702,-72.94574912486709,46,245902
2023-10-10,Centro,Valparaiso,-33.032153401922265,-71.60850340309837,49,296655
2023-01-15,Sur,PuertoMontt,-41.447790995195696,-72.92849867128366,44,245902
2024-08-06,Centro,Santiago,-33.43989784067253,-70.66575548145659,1090,5614000
2024-07-28,Sur,Temuco,-38.736851889771856,-72.59747485586078,60,282415
2023-12-26,Norte,Iquique,-20.219856290605957,-70.12570908086141,31,191468
2024-12-22,Sur,PuertoMontt,-41.493876002091035,-72.92974934706407,51,245902
2024-06-06,Sur,Temuco,-38.741258867145106,-72.58745897724823,53,282415
2024-12-07,Norte,Arica,-18.478476927781628,-70.32521098025204,45,247552
2023-07-17,Sur,Temuco,-38.74070069225394,-72.57715759253854,49,282415
2023-10-31,Centro,Santiago,-33.45153200420171,-70.65496862979175,1091,5614000
2024-03-17,Sur,PuertoMontt,-41.472091931902746,-72.9275837346032,53,245902
2023-02-22,Sur,PuertoMontt,-41.48267258572763,-72.92918820811288,46,245902
2024-05-19,Norte,Arica,-18.477716001818038,-70.30644796983842,39,247552
2024-05-16,Centro,Valparaiso,-33.03988862836004,-71.59740297353196,57,296655
2024-05-03,Centro,Valparaiso,-33.049389687082204,-71.60904537284584,72,296655
2024-11-11,Sur,Temuco,-38.720304827191406,-72.55885774775814,63,282415
2023-11-11,Centro,Rancagua,-34.169587199574885,-70.74099512779866,38,232211
2024-12-29,Centro,Rancagua,-34.163067934940166,-70.76041010441871,43,232211
2023-06-10,Norte,Iquique,-20.243145248957923,-70.12680207271865,46,191468
2024-12-19,Norte,Iquique,-20.23632229831358,-70.14686113456283,56,191468
2023-07-16,Norte,Arica,-18.47028842251262,-70.32731000019359,47,247552
2024-04-20,Sur,PuertoMontt,-41.479309338920686,-72.92953809506314,46,245902
2024-06-08,Centro,Santiago,-33.43692791068479,-70.68769032442214,1146,5614000
2024-06-15,Centro,Valparaiso,-33.04835644815351,-71.60298068947155,64,296655
2023-01-16,Centro,Rancagua,-34.159408635548324,-70.74892517685193,60,232211
2024-07-04,Centro,Valparaiso,-33.043674961627964,-71.61677491017512,64,296655
2023-01-14,Norte,Iquique,-20.225647692680607,-70.12678148702346,35,191468
2024-11-08,Norte,Arica,-18.470621978064138,-70.30413147247471,50,247552
2023-11-21,Centro,Rancagua,-34.17092141879636,-70.73619852285803,44,232211
2024-02-09,Centro,Santiago,-33.451176529653765,-70.67727423638185,1116,5614000
2023-12-22,Centro,Rancagua,-34.17518228893439,-70.75965364465993,43,232211
2024-06-13,Sur,PuertoMontt,-41.46797222604741,-72.94344488663364,43,245902
2023-12-02,Norte,Iquique,-20.23473848413818,-70.12785689349252,34,191468
2024-12-28,Centro,Santiago,-33.44220233578696,-70.66361335964196,1084,5614000
2024-08-18,Centro,Valparaiso,-33.03503681424557,-71.61841708626592,72,296655
2024-11-24,Norte,Antofagasta,-23.65641113168389,-70.40506843345985,89,425725
2023-11-22,Norte,Iquique,-20.232515034321455,-70.13264906481159,28,191468
2024-04-10,Norte,Arica,-18.484413167103167,-70.29630125950582,50,247552
2024-03-26,Sur,PuertoMontt,-41.47994317477131,-72.93115640776249,42,245902
2023-08-31,Centro,Rancagua,-34.17504936140913,-70.74967664807417,50,232211
2024-08-29,Centro,Santiago,-33.466231666291314,-70.66274516005663,1149,5614000
2023-03-08,Centro,Valparaiso,-33.060893774250765,-71.60489284046415,60,296655
2023-10-20,Centro,Valparaiso,-33.06052057019012,-71.60350362434359,41,296655
2023-06-06,Sur,Temuco,-38.735203366393314,-72.59559861006255,55,282415
2024-02-04,Sur,Temuco,-38.723849897440545,-72.60857020060016,55,282415
2023-04-02,Centro,Rancagua,-34.1733397738242,-70.74555066904611,42,232211
2023-11-29,Norte,Arica,-18.476878052172193,-70.32158451581412,52,247552
2024-01-21,Sur,PuertoMontt,-41.48200805767557,-72.93176815437454,57,245902
2024-02-04,Sur,PuertoMontt,-41.45848773698947,-72.95169488375143,39,245902
2023-05-17,Centro,Rancagua,-34.16967489146725,-70.7429717253179,44,232211
2024-03-01,Sur,PuertoMontt,-41.46045142567912,-72.93111746338349,52,245902
2024-06-29,Centro,Santiago,-33.46106225371964,-70.68436980503071,1150,5614000
2023-08-26,Norte,Iquique,-20.23053500084111,-70.12980916088537,43,191468
2023-11-20,Sur,Concepcion,-36.80979165863686,-73.04472890529983,41,223574
2023-08-22,Centro,Valparaiso,-33.02929218526468,-71.60929038437588,52,296655
2023-11-27,Norte,Antofagasta,-23.641594285242608,-70.37022985174913,84,425725
2023-10-27,Norte,Iquique,-20.25399455580508,-70.13575058377702,32,191468
